country,nuts_1,nuts_2,cases,deaths,hospitalized,intensive_care,datetime
BE,Wallonia,Hainaut,7238.0,,19,6,2020-07-25
BE,Wallonia,Liège,7373.0,,12,4,2020-07-25
BE,Flanders,WestVlaanderen,7499.0,,54,7,2020-07-25
BE,Flanders,Antwerpen,10458.0,,46,12,2020-07-25
BE,MISSING,MISSING,1554.0,,,,2020-07-26
BE,Wallonia,Luxembourg,1582.0,,1,0,2020-07-26
BE,Wallonia,BrabantWallon,1625.0,,1,0,2020-07-26
BE,Wallonia,Namur,2443.0,,3,0,2020-07-26
BE,Flanders,VlaamsBrabant,5778.0,,6,2,2020-07-26
BE,Brussels,Brussels,6867.0,,33,12,2020-07-26
BE,Flanders,Limburg,6978.0,,22,2,2020-07-26
BE,Flanders,OostVlaanderen,7239.0,,18,1,2020-07-26
BE,Wallonia,Hainaut,7246.0,,19,5,2020-07-26
BE,Wallonia,Liège,7382.0,,12,5,2020-07-26
BE,Flanders,WestVlaanderen,7518.0,,45,7,2020-07-26
BE,Flanders,Antwerpen,10550.0,,51,13,2020-07-26
BE,MISSING,MISSING,1563.0,,,,2020-07-27
BE,Wallonia,Luxembourg,1584.0,,2,0,2020-07-27
BE,Wallonia,BrabantWallon,1630.0,,1,0,2020-07-27
BE,Wallonia,Namur,2454.0,,3,0,2020-07-27
BE,Flanders,VlaamsBrabant,5802.0,,6,2,2020-07-27
BE,Brussels,Brussels,6915.0,,32,12,2020-07-27
BE,Flanders,Limburg,7016.0,,20,3,2020-07-27
BE,Wallonia,Hainaut,7275.0,,20,5,2020-07-27
BE,Flanders,OostVlaanderen,7285.0,,19,1,2020-07-27
BE,Wallonia,Liège,7423.0,,14,6,2020-07-27
BE,Flanders,WestVlaanderen,7551.0,,50,7,2020-07-27
BE,Flanders,Antwerpen,10856.0,,55,16,2020-07-27
BE,Wallonia,Luxembourg,1598.0,,1,0,2020-07-28
BE,MISSING,MISSING,1623.0,,,,2020-07-28
BE,Wallonia,BrabantWallon,1645.0,,1,0,2020-07-28
BE,Wallonia,Namur,2476.0,,3,0,2020-07-28
BE,Flanders,VlaamsBrabant,5833.0,,5,2,2020-07-28
BE,Brussels,Brussels,6992.0,,37,11,2020-07-28
BE,Flanders,Limburg,7047.0,,23,3,2020-07-28
BE,Wallonia,Hainaut,7312.0,,16,4,2020-07-28
BE,Flanders,OostVlaanderen,7340.0,,15,1,2020-07-28
BE,Wallonia,Liège,7495.0,,17,6,2020-07-28
BE,Flanders,WestVlaanderen,7570.0,,47,6,2020-07-28
BE,Flanders,Antwerpen,11091.0,,67,16,2020-07-28
BE,Wallonia,Luxembourg,1607.0,,3,0,2020-07-29
BE,Wallonia,BrabantWallon,1655.0,,2,0,2020-07-29
BE,MISSING,MISSING,1684.0,,,,2020-07-29
BE,Wallonia,Namur,2498.0,,4,0,2020-07-29
BE,Flanders,VlaamsBrabant,5867.0,,5,2,2020-07-29
BE,Flanders,Limburg,7082.0,,25,2,2020-07-29
BE,Brussels,Brussels,7083.0,,48,11,2020-07-29
BE,Wallonia,Hainaut,7368.0,,20,4,2020-07-29
BE,Flanders,OostVlaanderen,7394.0,,17,2,2020-07-29
BE,Wallonia,Liège,7531.0,,19,5,2020-07-29
BE,Flanders,WestVlaanderen,7594.0,,45,3,2020-07-29
BE,Flanders,Antwerpen,11321.0,,75,18,2020-07-29
BE,Wallonia,Luxembourg,1616.0,,2,0,2020-07-30
BE,Wallonia,BrabantWallon,1662.0,,2,0,2020-07-30
BE,MISSING,MISSING,1691.0,,,,2020-07-30
BE,Wallonia,Namur,2505.0,,3,0,2020-07-30
BE,Flanders,VlaamsBrabant,5907.0,,5,2,2020-07-30
BE,Flanders,Limburg,7104.0,,20,2,2020-07-30
BE,Brussels,Brussels,7152.0,,56,9,2020-07-30
BE,Wallonia,Hainaut,7395.0,,22,6,2020-07-30
BE,Flanders,OostVlaanderen,7424.0,,17,1,2020-07-30
BE,Wallonia,Liège,7616.0,,23,5,2020-07-30
BE,Flanders,WestVlaanderen,7619.0,,39,1,2020-07-30
BE,Flanders,Antwerpen,11489.0,,78,16,2020-07-30
BE,Wallonia,Luxembourg,1623.0,,1,0,2020-07-31
BE,Wallonia,BrabantWallon,1663.0,,0,0,2020-07-31
BE,MISSING,MISSING,1699.0,,,,2020-07-31
BE,Flanders,VlaamsBrabant,5912.0,,3,3,2020-07-31
BE,Flanders,Limburg,7108.0,,11,1,2020-07-31
BE,Brussels,Brussels,7163.0,,56,9,2020-07-31
BE,Wallonia,Hainaut,7401.0,,20,7,2020-07-31
BE,Flanders,OostVlaanderen,7434.0,,17,2,2020-07-31
BE,Flanders,WestVlaanderen,7626.0,,35,1,2020-07-31
BE,Wallonia,Liège,7660.0,,23,7,2020-07-31
BE,Flanders,Antwerpen,11515.0,,83,18,2020-07-31
BE,Wallonia,Namur,,,3,1,2020-07-31
BE,Wallonia,Namur,,,5,2,2020-08-01
BE,Wallonia,Luxembourg,,,1,0,2020-08-01
BE,Wallonia,Liège,,,23,6,2020-08-01
BE,Flanders,WestVlaanderen,,,33,2,2020-08-01
BE,Flanders,VlaamsBrabant,,,4,3,2020-08-01
BE,Flanders,OostVlaanderen,,,12,1,2020-08-01
BE,Flanders,Limburg,,,9,1,2020-08-01
BE,Brussels,Brussels,,,55,10,2020-08-01
BE,Flanders,Antwerpen,,,91,22,2020-08-01
BE,Wallonia,BrabantWallon,,,0,0,2020-08-01
BE,Wallonia,Hainaut,,,26,9,2020-08-01
